Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Number of axles,Tollplaza id,Tollplaza code,Type of Payment code,Vehicle Code
1,Sat Aug 14 05:21:22 2021,9588732,truck,4,4594,PC59414DA,PTE,VCB43
1,Sat Aug  7 19:00:20 2021,425412,truck,4,4255,PCB7E7138,PTP,VCB43
1,Sun Aug  1 07:07:51 2021,8843367,car,2,4409,PC44E2F09,PTC,VC965
1,Tue Aug  3 12:51:04 2021,8667329,car,2,4174,PC041D874,PTE,VC965
1,Sun Aug 15 13:04:39 2021,9075489,car,2,4204,PC5881E06,PTE,VC965
1,Tue Aug 17 17:15:09 2021,6789029,car,2,4655,PCF9CAB22,PTE,VC965
1,Thu Aug 19 05:52:49 2021,7313312,car,2,4798,PC17F8052,PTP,VC965
1,Tue Aug 10 18:31:44 2021,3274379,van,2,4033,PC783B5FC,PTC,VCD2F
1,Thu Jul 29 18:08:40 2021,8236627,truck,4,4709,PCC8C7059,PTP,VCB43
1,Tue Aug  3 01:56:15 2021,8223818,truck,4,4699,PC2C1B987,PTP,VCB43
1,Tue Aug  3 05:10:00 2021,7618402,car,2,4141,PC13CB69B,PTC,VC965
1,Sun Aug  1 05:25:08 2021,6069599,truck,4,4925,PCE5E04A2,PTE,VCB43
1,Wed Aug  4 10:59:18 2021,9414515,car,2,4829,PCEC030F2,PTE,VC965
1,Tue Aug 10 18:37:36 2021,5623528,car,2,4983,PCC3E4ADA,PTC,VC965
1,Fri Aug 20 15:42:28 2021,2485173,car,2,4809,PCAD363FC,PTE,VC965
1,Sun Aug  1 22:28:38 2021,9876481,car,2,4864,PC259547F,PTE,VC965
1,Fri Aug 13 13:49:44 2021,1635396,truck,4,4679,PC88494D0,PTP,VCB43
1,Sat Aug 14 02:07:21 2021,769053,car,2,4070,PCEECA8B2,PTP,VC965
1,Thu Aug 12 17:08:05 2021,957949,car,2,4258,PCAC64E67,PTE,VC965
1,Thu Jul 29 19:00:58 2021,1514815,car,2,4315,PC6E0962A,PTE,VC965
1,Thu Aug 19 05:45:06 2021,3321941,truck,4,4166,PCE450C55,PTC,VCB43
1,Thu Aug 12 10:36:39 2021,3842168,car,2,4615,PC1ECBA39,PTP,VC965
1,Sat Aug 21 17:33:51 2021,5446005,car,2,4541,PCC6A4CD8,PTC,VC965
1,Mon Aug  2 01:03:25 2021,1648969,truck,4,4018,PCCB2657A,PTP,VCB43
1,Tue Aug 17 04:13:13 2021,1190594,truck,4,4188,PCDB12C82,PTC,VCB43
1,Wed Aug 18 15:11:27 2021,1467655,truck,4,4665,PCF63C15F,PTC,VCB43
1,Thu Aug 12 02:14:13 2021,4507079,truck,4,4469,PC120EEFD,PTC,VCB43
1,Sun Aug  1 16:30:43 2021,3267963,car,2,4090,PC1EE951B,PTE,VC965
1,Fri Aug 13 03:14:41 2021,1416260,truck,4,4306,PC5D6563A,PTE,VCB43
1,Wed Aug 18 06:27:00 2021,4169264,car,2,4874,PC9F481D4,PTP,VC965
1,Mon Aug 16 02:04:19 2021,3035778,car,2,4065,PC3B514E2,PTC,VC965
1,Tue Aug 17 19:22:44 2021,1234332,truck,4,4439,PC845CEA6,PTC,VCB43
1,Sun Aug  1 00:18:53 2021,3659841,car,2,4537,PC10C700F,PTC,VC965
1,Sun Aug 15 03:26:02 2021,6878750,van,2,4127,PCA2D76A5,PTP,VCD2F
1,Fri Aug  6 01:00:24 2021,7219602,car,2,4278,PC4847214,PTE,VC965
1,Tue Aug 17 03:54:59 2021,2754998,van,2,4020,PC2265FB3,PTC,VCD2F
1,Tue Aug 17 07:01:54 2021,635736,car,2,4669,PC36675CE,PTE,VC965
1,Wed Aug  4 20:04:33 2021,674870,truck,4,4327,PC16F59EC,PTE,VCB43
1,Sat Aug 21 13:05:29 2021,2202845,car,2,4414,PC40BD0F3,PTE,VC965
1,Sun Aug  8 11:45:47 2021,941595,car,2,4254,PC0C0EE22,PTP,VC965
1,Sun Aug  8 05:03:21 2021,4892001,car,2,4296,PCA24C1E1,PTC,VC965
1,Thu Aug 12 05:21:46 2021,1996276,truck,4,4268,PC6CC51DA,PTC,VCB43
1,Mon Aug 16 15:13:50 2021,9248594,car,2,4342,PCE7F2748,PTE,VC965
1,Sat Aug 14 08:52:34 2021,1014734,car,2,4226,PCDC5C9E2,PTC,VC965
1,Wed Aug  4 01:48:18 2021,2286589,car,2,4633,PC974552B,PTP,VC965
1,Mon Aug  9 02:17:24 2021,4050257,van,2,4105,PC43919D1,PTC,VCD2F
1,Tue Aug 17 02:16:22 2021,7032854,van,2,4434,PCA491459,PTP,VCD2F
1,Sun Aug  8 06:36:11 2021,8420501,car,2,4491,PCA52F720,PTC,VC965
1,Sun Aug 15 19:33:55 2021,4060699,car,2,4273,PC0EF5BA6,PTE,VC965
1,Thu Jul 29 18:46:15 2021,1425073,car,2,4276,PC4E15B39,PTE,VC965
1,Tue Aug 10 07:18:40 2021,5111715,car,2,4196,PC4B8A835,PTP,VC965
1,Thu Aug 19 14:48:35 2021,7116804,car,2,4515,PC6A1B37B,PTP,VC965
1,Sat Jul 31 14:06:11 2021,901669,car,2,4134,PC767BBB2,PTE,VC965
1,Sat Aug  7 21:39:46 2021,6995160,car,2,4894,PCDADB8C6,PTE,VC965
1,Wed Aug 11 11:06:52 2021,7113896,car,2,4529,PC3FAA264,PTC,VC965
1,Tue Aug  3 14:12:43 2021,5462662,car,2,4958,PC8A8976A,PTP,VC965
1,Sun Aug 15 09:46:43 2021,4763732,truck,4,4751,PCD33B3C9,PTE,VCB43
1,Tue Aug 17 15:08:07 2021,5301967,car,2,4609,PC1551C8E,PTP,VC965
1,Tue Aug  3 07:00:49 2021,3831073,car,2,4683,PC96978C6,PTE,VC965
1,Wed Aug 18 00:21:30 2021,2772633,truck,4,4778,PCCCADDBD,PTP,VCB43
1,Sun Aug 22 13:19:48 2021,4827467,truck,4,4514,PC374C341,PTE,VCB43
1,Sat Aug 14 09:49:55 2021,6370744,truck,4,4372,PC1E0F3B6,PTE,VCB43
1,Wed Aug  4 19:59:14 2021,1551612,car,2,4329,PCF9CCB5A,PTE,VC965
1,Mon Aug  2 10:05:50 2021,8625041,truck,4,4918,PC8F8E598,PTC,VCB43
1,Mon Aug 16 22:13:53 2021,5507182,car,2,4519,PC92A6471,PTP,VC965
1,Fri Jul 30 03:03:21 2021,3618484,truck,4,4227,PCD8346A6,PTC,VCB43
1,Wed Aug 18 08:56:37 2021,1720345,car,2,4818,PCF243BF3,PTC,VC965
1,Wed Aug 18 21:41:58 2021,4474527,car,2,4142,PC7ACFF7C,PTE,VC965
1,Fri Jul 30 09:06:38 2021,8040294,car,2,4375,PCAE085FE,PTE,VC965
1,Wed Aug 11 16:58:21 2021,2613000,car,2,4954,PCA276EBB,PTE,VC965
1,Sun Aug  8 23:00:52 2021,7659236,car,2,4354,PC0671DD4,PTC,VC965
1,Thu Aug  5 04:52:15 2021,274829,car,2,4229,PCD0DDD3D,PTP,VC965
1,Fri Aug 13 01:10:46 2021,5157302,truck,4,4133,PC30FC453,PTP,VCB43
1,Mon Aug 16 02:17:52 2021,3672888,van,2,4129,PCA6127FF,PTC,VCD2F
1,Sat Aug 21 11:31:16 2021,6500970,truck,4,4325,PC8FC83B3,PTP,VCB43
1,Mon Aug  2 11:34:48 2021,6586355,car,2,4478,PCB02917E,PTE,VC965
1,Thu Aug  5 23:58:32 2021,6413690,car,2,4599,PC800C92D,PTP,VC965
1,Mon Aug 16 00:21:00 2021,1397184,truck,4,4905,PCE1EA438,PTC,VCB43
1,Wed Aug  4 12:40:32 2021,1622942,car,2,4682,PCBB02F92,PTE,VC965
1,Tue Aug 17 15:57:47 2021,1495567,car,2,5002,PC585BD38,PTP,VC965
1,Fri Aug 13 04:09:57 2021,6343077,car,2,4851,PC0954183,PTE,VC965
1,Tue Aug 17 20:53:00 2021,431864,car,2,4768,PC7BEFC3B,PTC,VC965
1,Mon Aug  9 21:16:46 2021,430105,car,2,4307,PC87D90FE,PTP,VC965
1,Sat Aug 21 05:51:43 2021,7855215,car,2,4786,PCB7F1F8A,PTP,VC965
1,Fri Aug  6 03:58:21 2021,2861935,van,2,4119,PC9EBEDB5,PTP,VCD2F
1,Sun Aug 22 02:23:21 2021,739031,car,2,4909,PCDED6F20,PTE,VC965
1,Sat Jul 31 03:03:00 2021,8771884,car,2,4584,PC1085B78,PTC,VC965
1,Wed Aug 18 22:00:54 2021,248195,car,2,4037,PC0A50259,PTE,VC965
1,Mon Aug  2 17:55:13 2021,3663037,car,2,4767,PC61F3A80,PTC,VC965
1,Thu Aug 19 11:56:12 2021,8437262,van,2,4105,PC43919D1,PTE,VCD2F
1,Fri Aug 20 09:38:29 2021,334466,car,2,4262,PCCB12F8C,PTP,VC965
1,Wed Aug 11 15:02:19 2021,9980546,car,2,4090,PC1EE951B,PTE,VC965
1,Tue Aug 17 22:53:12 2021,9436536,car,2,4115,PCF5D4B0A,PTP,VC965
1,Sat Aug 21 13:31:39 2021,3070607,car,2,4147,PC4D2C5A7,PTP,VC965
1,Wed Aug 11 08:53:57 2021,8321694,truck,4,4003,PC83F544D,PTE,VCB43
1,Mon Aug 16 18:09:48 2021,6575583,car,2,4517,PC9AF321D,PTC,VC965
1,Wed Aug  4 21:40:40 2021,4561219,truck,4,4765,PC795A0A3,PTP,VCB43
1,Tue Aug 10 04:16:05 2021,5969255,car,2,4559,PC93AAEC9,PTE,VC965
1,Sat Aug  7 19:26:21 2021,9362694,van,2,4608,PCACD1BEE,PTE,VCD2F
1,Thu Aug  5 23:50:34 2021,4629983,van,2,4400,PC3BD7D63,PTC,VCD2F
1,Mon Aug  9 16:32:35 2021,695637,car,2,4641,PCAA9F518,PTP,VC965
1,Fri Jul 30 01:33:40 2021,1812793,car,2,4523,PC0005AC7,PTE,VC965
1,Tue Aug 17 09:51:54 2021,9954253,truck,4,4831,PC0EC3E54,PTP,VCB43
1,Fri Jul 30 10:44:58 2021,8258952,van,2,4925,PCE5E04A2,PTE,VCD2F
1,Fri Aug  6 15:34:58 2021,2365594,car,2,4429,PC65E7991,PTE,VC965
1,Tue Aug 10 04:58:59 2021,1630309,car,2,4276,PC4E15B39,PTC,VC965
1,Wed Aug 18 07:22:20 2021,3230007,car,2,4950,PC4F71E72,PTP,VC965
1,Fri Jul 30 10:52:43 2021,4989020,car,2,4363,PC62E1338,PTP,VC965
1,Thu Aug 19 12:45:58 2021,9064209,car,2,4401,PC0606D6A,PTE,VC965
1,Wed Aug 11 10:12:47 2021,3160462,car,2,4250,PCC695DB0,PTC,VC965
1,Fri Aug  6 14:12:07 2021,5479413,car,2,4348,PCD66314D,PTP,VC965
1,Fri Aug  6 20:49:26 2021,8902464,van,2,4013,PCE5BA2CE,PTP,VCD2F
1,Sun Aug 15 03:07:49 2021,8141321,car,2,4694,PCBCF42C2,PTP,VC965
1,Wed Aug 11 14:22:42 2021,3727401,car,2,4237,PC51D1059,PTP,VC965
1,Thu Jul 29 13:17:21 2021,3285156,van,2,4226,PCDC5C9E2,PTP,VCD2F
1,Sun Aug  8 12:19:11 2021,3409071,car,2,4695,PC4A5D62F,PTE,VC965
1,Mon Aug  2 23:52:17 2021,7431106,car,2,4531,PC857F4A0,PTE,VC965
1,Thu Aug 19 11:40:40 2021,6874812,car,2,4779,PCC8FE9C6,PTP,VC965
1,Tue Aug 10 00:56:58 2021,1452415,car,2,4585,PCF3AE602,PTC,VC965
1,Tue Aug 17 07:17:37 2021,4097697,car,2,4400,PC3BD7D63,PTE,VC965
1,Thu Aug 12 07:46:39 2021,5495608,truck,4,4442,PC05C2F86,PTE,VCB43
1,Sat Aug  7 23:54:29 2021,547443,car,2,4744,PC78EF0B5,PTC,VC965
1,Tue Aug 17 16:27:48 2021,8499980,car,2,4483,PC7F7FFF0,PTE,VC965
1,Wed Aug 18 00:06:51 2021,7517746,van,2,4748,PCF2ECD29,PTC,VCD2F
1,Fri Aug  6 00:52:11 2021,4229412,car,2,4955,PCE36723C,PTE,VC965
1,Mon Aug  2 11:36:30 2021,8958803,car,2,4271,PC28E44E2,PTC,VC965
1,Sat Aug  7 16:29:52 2021,768529,car,2,4702,PCDBC3AC9,PTE,VC965
1,Sat Aug  7 23:55:59 2021,7850255,truck,4,4248,PC45EBEBC,PTE,VCB43
1,Thu Aug 12 17:21:54 2021,7597656,car,2,4760,PC161AC8D,PTE,VC965
1,Fri Jul 30 08:41:54 2021,2197437,truck,4,4095,PC3E1512A,PTC,VCB43
1,Sat Aug 14 08:33:42 2021,7037736,car,2,4673,PC66E7418,PTP,VC965
1,Fri Aug  6 23:56:18 2021,6641473,van,2,4174,PC041D874,PTC,VCD2F
1,Mon Aug 16 12:36:16 2021,6491981,car,2,4955,PCE36723C,PTE,VC965
1,Fri Aug  6 15:26:59 2021,8834336,car,2,4499,PC1EEDA04,PTC,VC965
1,Thu Aug 12 00:00:15 2021,5549304,car,2,4309,PC5E92F61,PTP,VC965
1,Sun Aug  1 07:07:53 2021,7011179,van,2,4686,PCD6E5E77,PTE,VCD2F
1,Mon Aug  9 20:26:42 2021,541237,car,2,4045,PCE952492,PTC,VC965
1,Wed Aug 11 14:20:20 2021,4645419,truck,4,4934,PC3ED26A2,PTC,VCB43
1,Fri Aug 20 20:17:55 2021,5186182,car,2,4988,PC46BE0B2,PTP,VC965
1,Sat Aug 21 15:08:55 2021,5222466,van,2,4815,PC19C02F1,PTC,VCD2F
1,Mon Aug  2 07:15:58 2021,1146039,truck,4,4359,PCB27CFF1,PTE,VCB43
1,Sun Aug  8 03:11:50 2021,7921448,car,2,4379,PC87C8BC4,PTC,VC965
1,Tue Aug 17 18:19:35 2021,6311586,car,2,4503,PC69DE15C,PTC,VC965
1,Wed Aug 18 10:53:01 2021,6324534,car,2,4227,PCD8346A6,PTE,VC965
1,Fri Jul 30 07:51:28 2021,3077932,car,2,4855,PC03C5C15,PTC,VC965
1,Wed Aug 18 23:14:41 2021,6205760,truck,4,4635,PC3C8B99E,PTE,VCB43
1,Tue Aug 10 18:31:44 2021,4912454,truck,4,4262,PCCB12F8C,PTC,VCB43
1,Thu Aug  5 20:24:40 2021,7990205,car,2,4209,PC494D54E,PTC,VC965
1,Tue Aug 10 14:02:13 2021,2478774,car,2,4109,PC7057B6A,PTP,VC965
1,Sat Aug 21 00:55:16 2021,3871666,car,2,4899,PC4967767,PTE,VC965
1,Wed Aug 11 13:00:52 2021,2175169,car,2,4338,PC6203962,PTP,VC965
1,Fri Jul 30 14:47:54 2021,2498085,car,2,4360,PC084F676,PTP,VC965
1,Sat Aug 21 23:21:28 2021,9079200,van,2,4100,PCC6DD8D5,PTP,VCD2F
1,Mon Aug  9 02:39:22 2021,7973552,car,2,4938,PC6C57ED3,PTE,VC965
1,Sun Aug  1 11:28:02 2021,8556512,car,2,4325,PC8FC83B3,PTE,VC965
1,Mon Aug  2 10:15:07 2021,7454092,truck,4,4632,PCC1FFE5B,PTP,VCB43
1,Fri Aug 20 16:29:20 2021,1268106,car,2,4341,PC1E10EC3,PTC,VC965
1,Tue Aug  3 02:03:08 2021,6439964,van,2,4768,PC7BEFC3B,PTP,VCD2F
1,Fri Aug 13 12:38:07 2021,9170295,van,2,4540,PC5CAF0A7,PTC,VCD2F
1,Tue Aug  3 03:15:11 2021,7620241,car,2,4222,PC15EC378,PTP,VC965
1,Wed Aug 18 13:26:34 2021,7844259,van,2,4986,PC9787B8A,PTC,VCD2F
1,Wed Aug 11 22:35:37 2021,9906172,car,2,4625,PC186BCA8,PTE,VC965
1,Mon Aug  2 21:16:04 2021,9506960,van,2,4120,PC6700C62,PTP,VCD2F
1,Fri Jul 30 19:26:39 2021,5856972,car,2,4327,PC16F59EC,PTC,VC965
1,Mon Aug 16 00:45:41 2021,6484714,car,2,4847,PCD546332,PTP,VC965
1,Sun Aug  1 12:57:17 2021,3136346,car,2,4899,PC4967767,PTC,VC965
1,Thu Jul 29 13:27:48 2021,2145409,car,2,4081,PCC825DB2,PTE,VC965
1,Mon Aug  9 06:05:38 2021,9436636,car,2,4493,PC124B4C0,PTE,VC965
1,Sun Aug  8 22:14:28 2021,6707512,van,2,4638,PCB7AC8AA,PTE,VCD2F
1,Mon Aug  2 17:40:28 2021,3768394,truck,4,4196,PC4B8A835,PTE,VCB43
1,Mon Aug 16 10:47:00 2021,553224,truck,4,4940,PC8AB18BE,PTP,VCB43
1,Thu Aug  5 15:51:30 2021,5558325,van,2,4207,PC76EDF79,PTE,VCD2F
1,Mon Aug  2 17:26:54 2021,9990042,car,2,4507,PC11DCA73,PTC,VC965
1,Sat Aug 14 18:09:24 2021,9180206,truck,4,4667,PCD540B2F,PTC,VCB43
1,Mon Aug 16 02:09:39 2021,2473889,truck,4,4396,PCA00BC1C,PTE,VCB43
1,Tue Aug  3 03:57:21 2021,8212274,car,2,4394,PCD3A817A,PTC,VC965
1,Fri Aug 20 20:57:35 2021,5275562,van,2,4919,PC7A3A5CF,PTC,VCD2F
1,Fri Aug 13 09:23:52 2021,9870307,car,2,4275,PC1DA31F7,PTE,VC965
1,Sat Aug 21 06:39:41 2021,5285457,truck,4,4245,PC6594AD4,PTE,VCB43
1,Mon Aug  2 03:38:01 2021,8498599,van,2,4860,PCF4A2DA9,PTC,VCD2F
1,Mon Aug  2 14:19:46 2021,3564976,truck,4,4147,PC4D2C5A7,PTE,VCB43
1,Sat Aug 21 16:26:31 2021,3984333,truck,4,4034,PCFC754C7,PTE,VCB43
1,Sat Aug 21 22:40:16 2021,6715168,car,2,4631,PCFFF6463,PTC,VC965
1,Tue Aug 17 05:04:59 2021,9749844,van,2,4948,PCBA2D075,PTP,VCD2F
1,Mon Aug 16 11:27:09 2021,1739088,car,2,4721,PCE937423,PTP,VC965
1,Tue Aug 10 21:26:38 2021,5291843,car,2,4005,PCB3DF742,PTE,VC965
1,Thu Aug 12 05:05:43 2021,8615899,car,2,4061,PC3A63A79,PTC,VC965
1,Sun Aug  8 06:45:44 2021,3377464,car,2,4601,PCC932802,PTP,VC965
1,Fri Aug 20 09:56:25 2021,1773772,car,2,4886,PC4D892D7,PTP,VC965
1,Tue Aug 17 14:45:43 2021,9214180,truck,4,4819,PC454F09B,PTP,VCB43
1,Wed Aug 11 04:08:41 2021,9470339,car,2,4522,PC0A326BE,PTC,VC965
1,Sun Aug  1 18:59:35 2021,3705633,car,2,4069,PCC48608C,PTE,VC965
1,Tue Aug 17 06:08:12 2021,8623977,truck,4,4014,PCF14D1E3,PTE,VCB43
1,Tue Aug 17 16:45:13 2021,7523353,car,2,4706,PCD8D5094,PTP,VC965
1,Sun Aug  1 16:39:36 2021,6491662,truck,4,4287,PC421D5F3,PTP,VCB43
1,Sun Aug 15 08:40:36 2021,3088242,car,2,4150,PCC8441A8,PTC,VC965
1,Fri Aug 13 13:50:41 2021,255446,car,2,4608,PCACD1BEE,PTC,VC965
1,Wed Aug 18 06:40:05 2021,4927609,car,2,4670,PC2BE6D87,PTC,VC965
1,Mon Aug  2 01:01:55 2021,7034476,car,2,4354,PC0671DD4,PTE,VC965
1,Fri Aug  6 08:10:47 2021,9079371,truck,4,4263,PCD6DBA1D,PTC,VCB43
1,Sun Aug  8 15:34:50 2021,526333,car,2,4069,PCC48608C,PTP,VC965
1,Sat Aug 21 06:21:57 2021,8617285,car,2,4095,PC3E1512A,PTE,VC965
1,Fri Aug 20 09:31:21 2021,4464432,car,2,4862,PC3BDDA71,PTC,VC965
1,Fri Aug 13 21:27:23 2021,3651501,car,2,4155,PC9042B3F,PTC,VC965
1,Sun Aug  1 13:20:31 2021,9898506,car,2,4803,PC2BBEEDC,PTC,VC965
1,Sun Aug  1 16:07:36 2021,9271351,van,2,4376,PCA283923,PTP,VCD2F
1,Tue Aug 10 20:59:31 2021,6043353,truck,4,4854,PCB6F1968,PTC,VCB43
1,Fri Jul 30 08:58:17 2021,3741636,van,2,4605,PCEB27C63,PTP,VCD2F
1,Tue Aug 17 11:59:32 2021,8888611,car,2,4559,PC93AAEC9,PTE,VC965
1,Fri Jul 30 15:15:35 2021,4050923,truck,4,4775,PCA50FB36,PTE,VCB43
1,Thu Aug 19 21:38:13 2021,5633078,car,2,4241,PC7241796,PTE,VC965
1,Sat Aug 14 17:55:00 2021,2383237,truck,4,4185,PC7F5C566,PTE,VCB43
1,Thu Jul 29 13:48:24 2021,3955694,car,2,4536,PCC6C5CFB,PTE,VC965
1,Sat Jul 31 14:06:35 2021,3943448,truck,4,4855,PC03C5C15,PTE,VCB43
1,Sat Aug  7 02:12:50 2021,1759528,truck,4,4937,PCD30D908,PTC,VCB43
1,Wed Aug  4 14:10:41 2021,4575151,car,2,4592,PC627AA14,PTC,VC965
1,Sat Jul 31 12:09:29 2021,4906201,car,2,4930,PC22F748B,PTC,VC965
1,Sat Aug 21 09:41:51 2021,4977122,car,2,4167,PC8453073,PTE,VC965
1,Wed Aug 18 05:40:46 2021,210843,car,2,4363,PC62E1338,PTC,VC965
1,Fri Aug 13 07:28:43 2021,5058068,car,2,4083,PC90346C9,PTE,VC965
1,Fri Aug 20 10:26:43 2021,4602273,truck,4,4685,PC5D33C18,PTE,VCB43
1,Tue Aug 10 04:20:00 2021,5158614,car,2,4200,PCBA86754,PTE,VC965
1,Fri Aug  6 21:04:52 2021,5393992,car,2,4253,PC82A16E6,PTP,VC965
1,Tue Aug  3 02:04:51 2021,8991371,van,2,4712,PC94168A2,PTC,VCD2F
1,Sat Aug  7 14:32:32 2021,8283919,car,2,4993,PC0F0AB4E,PTC,VC965
1,Tue Aug 17 16:37:09 2021,9216679,car,2,4012,PCEF5C190,PTC,VC965
1,Wed Aug  4 23:39:57 2021,8957085,car,2,4795,PC7EE2DCF,PTC,VC965
1,Mon Aug  9 23:48:22 2021,5164511,truck,4,4766,PCE36658B,PTP,VCB43
1,Fri Jul 30 20:01:48 2021,5404322,van,2,4487,PCA92F2BD,PTC,VCD2F
1,Tue Aug  3 17:03:28 2021,258906,truck,4,4904,PC36C6441,PTP,VCB43
1,Mon Aug  2 20:13:12 2021,9300555,car,2,4827,PC7D68CD9,PTE,VC965
1,Mon Aug  9 17:19:11 2021,6159910,truck,4,4245,PC6594AD4,PTC,VCB43
1,Sat Aug 21 03:48:09 2021,1852075,car,2,4972,PCC51AD39,PTE,VC965
1,Tue Aug 17 13:10:23 2021,4970775,car,2,4885,PC5083F35,PTP,VC965
1,Sat Aug 14 21:58:54 2021,9691350,car,2,4101,PCCC8F243,PTC,VC965
1,Mon Aug  9 16:19:26 2021,3151732,car,2,4975,PC818101A,PTE,VC965
1,Mon Aug  9 11:37:48 2021,4702072,truck,4,4810,PC2CA4087,PTC,VCB43
1,Thu Aug  5 09:17:30 2021,8275824,car,2,4434,PCA491459,PTE,VC965
1,Tue Aug 10 13:11:06 2021,2939967,car,2,4843,PC400DFFE,PTE,VC965
1,Fri Aug 13 01:06:14 2021,6992376,car,2,4524,PCF8BB245,PTC,VC965
1,Mon Aug 16 08:27:30 2021,5862558,car,2,4621,PC9FB4E82,PTC,VC965
1,Tue Aug 10 09:16:47 2021,7769093,car,2,4200,PCBA86754,PTP,VC965
1,Fri Aug  6 07:47:12 2021,8379594,car,2,4662,PCB2463CF,PTC,VC965
1,Wed Aug 11 02:42:39 2021,8720916,car,2,4767,PC61F3A80,PTP,VC965
1,Fri Jul 30 01:17:30 2021,6861283,car,2,4319,PCAD79413,PTE,VC965
1,Fri Aug 13 18:25:16 2021,5842282,car,2,4081,PCC825DB2,PTC,VC965
1,Tue Aug  3 13:17:14 2021,5725111,car,2,4118,PCC1A733C,PTC,VC965
1,Sun Aug  1 01:13:21 2021,4945696,car,2,4341,PC1E10EC3,PTC,VC965
1,Sun Aug  8 05:31:09 2021,3125006,car,2,4066,PC883FCA9,PTC,VC965
1,Wed Aug 11 17:14:50 2021,8300638,truck,4,4884,PC3FB1BB6,PTC,VCB43
1,Fri Aug  6 18:29:21 2021,5511826,car,2,4341,PC1E10EC3,PTE,VC965
1,Tue Aug 17 08:32:27 2021,4000670,car,2,4933,PC419F41D,PTC,VC965
1,Sun Aug 15 00:06:23 2021,4351368,car,2,4514,PC374C341,PTP,VC965
1,Sun Aug  8 06:51:19 2021,1442783,van,2,4239,PCA185B1A,PTE,VCD2F
1,Sun Aug  8 21:18:27 2021,5681925,car,2,4162,PC51A39A7,PTP,VC965
1,Thu Jul 29 22:32:06 2021,5100954,car,2,4782,PC6802C08,PTP,VC965
1,Sat Aug 21 02:35:10 2021,7237674,car,2,4620,PC43973F9,PTC,VC965
1,Mon Aug  2 20:00:57 2021,1492207,car,2,4392,PCAF6E464,PTP,VC965
1,Sun Aug  8 11:53:44 2021,9221867,car,2,4595,PC64281F6,PTE,VC965
1,Thu Aug 19 00:03:56 2021,9379753,car,2,4647,PCDD56814,PTP,VC965
1,Sun Aug  1 02:24:10 2021,2102436,truck,4,4200,PCBA86754,PTE,VCB43
1,Tue Aug  3 21:50:24 2021,5838388,car,2,4961,PC92C5115,PTP,VC965
1,Thu Jul 29 22:09:00 2021,1648297,car,2,4573,PC4D8469D,PTE,VC965
1,Thu Aug 12 06:09:26 2021,978232,van,2,4551,PCCA5979C,PTE,VCD2F
1,Thu Aug 12 12:22:38 2021,953519,truck,4,4299,PCAD3B9BC,PTP,VCB43
1,Mon Aug 16 04:24:36 2021,8337087,car,2,4812,PC22D9C6D,PTC,VC965
1,Sun Aug 22 12:22:41 2021,6469284,car,2,5008,PC48D61BB,PTE,VC965
1,Wed Aug 11 10:19:49 2021,614353,car,2,4085,PC6150735,PTP,VC965
1,Fri Aug  6 03:04:18 2021,99513,car,2,4765,PC795A0A3,PTP,VC965
1,Wed Aug 18 23:25:51 2021,2345027,car,2,4731,PCFFC2992,PTC,VC965
1,Sun Aug  8 00:07:39 2021,3597618,car,2,4589,PC1477DC9,PTE,VC965
1,Sat Aug  7 09:24:37 2021,7674498,van,2,4815,PC19C02F1,PTP,VCD2F
1,Sat Aug 21 18:32:14 2021,645107,car,2,4681,PCBEB4D23,PTE,VC965
1,Mon Aug  2 08:18:27 2021,5521608,car,2,4993,PC0F0AB4E,PTP,VC965
1,Mon Aug  9 05:42:14 2021,7648722,car,2,4146,PCF91266E,PTP,VC965
1,Sat Aug 21 23:48:38 2021,621218,van,2,4756,PC8AEC6E8,PTC,VCD2F
1,Tue Aug  3 12:51:45 2021,4887321,truck,4,4437,PCBE6CB59,PTP,VCB43
1,Fri Aug 13 23:08:36 2021,8754723,car,2,4621,PC9FB4E82,PTP,VC965
1,Wed Aug  4 17:46:50 2021,7518545,car,2,4140,PC5D4821F,PTC,VC965
1,Wed Aug 18 03:27:21 2021,2396734,van,2,4234,PC5EBC1E1,PTC,VCD2F
1,Sat Jul 31 22:58:24 2021,9085272,car,2,4679,PC88494D0,PTP,VC965
1,Fri Jul 30 12:42:27 2021,9832884,car,2,4803,PC2BBEEDC,PTE,VC965
1,Sat Aug  7 23:22:29 2021,1955025,car,2,5009,PC70886EC,PTP,VC965
1,Sat Aug  7 05:30:13 2021,8266672,truck,4,4769,PC10C50DC,PTC,VCB43
1,Tue Aug 10 04:03:26 2021,2104868,truck,4,5009,PC70886EC,PTC,VCB43
1,Thu Aug 12 14:32:23 2021,8208577,van,2,4056,PC9FBBA67,PTE,VCD2F
1,Tue Aug 17 22:54:15 2021,2972082,car,2,4539,PC684859B,PTE,VC965
1,Mon Aug  2 20:28:06 2021,7713223,car,2,4117,PCEB6517A,PTC,VC965
1,Sun Aug  1 15:02:59 2021,797267,truck,4,4530,PCA33A9A8,PTC,VCB43
1,Fri Aug 20 21:27:55 2021,1370623,car,2,4870,PC65485BB,PTE,VC965
1,Sat Aug 14 03:02:33 2021,6064120,truck,4,4698,PC8BCEB19,PTE,VCB43
1,Tue Aug  3 10:32:06 2021,2105382,truck,4,4362,PC670999C,PTC,VCB43
